department_name,department_abbr,department_url,course_num,course_name,course_credit_type,course_myplan_url
Classical Archaeology (CL AR),CL AR,https://www.washington.edu/students/timeschd/WIN2021/clarch.html,CLAR342,ROMAN ART & ARCHLGY ,VLPA,https://myplan.uw.edu/course/#/courses/CLAR342
Classical Archaeology (CL AR),CL AR,https://www.washington.edu/students/timeschd/WIN2021/clarch.html,CLAR444,GRK & ROMAN SCULPT,VLPA,https://myplan.uw.edu/course/#/courses/CLAR444
Classical Archaeology (CL AR),CL AR,https://www.washington.edu/students/timeschd/WIN2021/clarch.html,CLAR461,GNDR & SEX CLAS ART ,"VLPA/I&S,DIV",https://myplan.uw.edu/course/#/courses/CLAR461
