department_name,department_abbr,department_url,course_num,course_name,course_credit_type,course_myplan_url
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS211,HIST OF CHIN CIV,I&S,https://myplan.uw.edu/course/#/courses/HSTAS211
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS265,THE VIET NAM WARS,I&S,https://myplan.uw.edu/course/#/courses/HSTAS265
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS402,HIST MED MUGHAL IND ,I&S,https://myplan.uw.edu/course/#/courses/HSTAS402
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS404,20TH CENTURY INDIA,I&S,https://myplan.uw.edu/course/#/courses/HSTAS404
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS440,JAPAN ECOLOGICL HIST,I&S,https://myplan.uw.edu/course/#/courses/HSTAS440
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS456,CHINESE SOC HISTORY ,I&S,https://myplan.uw.edu/course/#/courses/HSTAS456
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS482,MODERN KOREAN HIST,I&S,https://myplan.uw.edu/course/#/courses/HSTAS482
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS530,FLD CRS SE ASIAN HS ,,https://myplan.uw.edu/course/#/courses/HSTAS530
History of Asia (HSTAS),HSTAS,https://www.washington.edu/students/timeschd/WIN2021/histasia.html,HSTAS540,JAPAN ECOLOGICL HIST,,https://myplan.uw.edu/course/#/courses/HSTAS540
