department_name,department_abbr,department_url,course_num,course_name,course_credit_type,course_myplan_url
Business Communications (B CMU),B CMU,https://www.washington.edu/students/timeschd/WIN2021/buscomm.html,BCMU301,STRATEGIC CMU,,https://myplan.uw.edu/course/#/courses/BCMU301
Business Communications (B CMU),B CMU,https://www.washington.edu/students/timeschd/WIN2021/buscomm.html,BCMU499,BUS COMM RESEARCH,,https://myplan.uw.edu/course/#/courses/BCMU499
Business Communications (B CMU),B CMU,https://www.washington.edu/students/timeschd/WIN2021/buscomm.html,BCMU600,INDPNT STDY OR RSRCH,,https://myplan.uw.edu/course/#/courses/BCMU600
