department_name,department_abbr,department_url,course_num,course_name,course_credit_type,course_myplan_url
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK102,INTRODUCTORY GREEK,VLPA,https://myplan.uw.edu/course/#/courses/GREEK102
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK300,INTRO GREEK ACCEL,VLPA,https://myplan.uw.edu/course/#/courses/GREEK300
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK306,ATTIC PROSE,VLPA,https://myplan.uw.edu/course/#/courses/GREEK306
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK462,LIT OF CLAS ATHENS,VLPA,https://myplan.uw.edu/course/#/courses/GREEK462
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK490,SUPERVISED STUDY,,https://myplan.uw.edu/course/#/courses/GREEK490
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK520,SEMINAR,,https://myplan.uw.edu/course/#/courses/GREEK520
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK590,SUPERVISED STUDY,,https://myplan.uw.edu/course/#/courses/GREEK590
Greek (GREEK),GREEK,https://www.washington.edu/students/timeschd/WIN2021/greek.html,GREEK600,INDEPNDNT STDY/RSCH ,,https://myplan.uw.edu/course/#/courses/GREEK600
